bathrooms,bedrooms,condition,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated_bool,zipcode
2.0,3,3,1.0,6,260000.0,1030,0,1030,1380,7260,8100,0,0,1947,0,98146
1.75,3,4,1.0,7,538000.0,1020,750,1770,2000,8050,7875,0,0,1963,0,98008
2.0,3,3,1.0,7,385500.0,1120,420,1540,1910,7947,7950,0,0,1961,0,98011
2.5,4,3,2.0,9,428400.0,2650,0,2650,2630,6000,6381,0,0,2000,0,98038
2.75,4,3,2.0,8,346290.0,2690,0,2690,2640,9240,9240,0,0,1998,0,98022
2.75,4,3,2.0,9,587000.0,2210,0,2210,2460,8430,8069,0,0,1999,0,98075
2.5,4,3,2.0,7,355000.0,2390,0,2390,2560,6775,6346,0,0,2003,0,98056
2.75,5,4,1.0,8,650000.0,1480,1100,2580,2140,7865,8400,0,0,1964,0,98007
2.5,4,3,2.0,7,340000.0,2160,0,2160,2160,5455,5257,0,0,2003,0,98056
2.5,4,4,1.0,8,565000.0,1430,800,2230,1970,8624,8402,0,0,1969,0,98052
2.0,4,5,1.5,7,630000.0,2000,0,2000,2200,5000,5000,0,0,1925,0,98144
1.0,3,5,1.0,6,227000.0,1280,0,1280,1260,7198,7198,0,0,1916,1,98022
2.75,4,4,1.0,8,600000.0,1640,1170,2810,2400,17674,11240,0,0,1978,0,98052
1.75,4,3,1.0,8,540400.0,1680,0,1680,1910,6758,7000,0,0,1974,0,98008
2.5,3,3,2.0,8,569000.0,2150,0,2150,2150,8060,7172,0,0,1995,0,98033
2.5,3,3,2.0,9,735000.0,2820,0,2820,2910,8159,5000,0,0,2004,0,98029
2.25,3,3,1.0,7,434000.0,1210,540,1750,1930,9353,8545,0,0,1987,0,98034
2.0,2,2,1.0,7,578888.0,1000,60,1060,1310,4000,4000,0,0,1914,0,98103
2.75,4,3,1.0,7,465425.0,2430,0,2430,2580,20720,26950,0,0,1967,0,98072
2.75,4,3,1.5,8,280500.0,1590,1070,2660,2250,7754,7754,0,0,1986,0,98023
2.0,2,3,1.0,9,539950.0,1670,0,1670,2330,3507,3889,0,0,2007,0,98029
2.0,3,4,1.0,7,406430.0,1380,0,1380,1380,15426,15426,0,0,1968,0,98075
3.75,4,3,2.0,11,1150000.0,4160,0,4160,5330,35000,36446,0,0,1991,0,98053
2.5,3,3,2.0,8,250000.0,1790,0,1790,1790,6191,6758,0,0,1992,0,98031
2.5,3,3,1.0,7,266000.0,1460,480,1940,1750,8547,7803,0,0,1989,0,98030
2.0,3,3,1.0,7,258000.0,1390,0,1390,1630,7200,7340,0,0,1996,0,98058
2.0,3,3,1.0,8,472000.0,1200,1000,2200,2600,21890,15162,2,0,1961,0,98155
2.25,3,3,2.0,8,530000.0,1264,0,1264,1264,1536,2067,0,0,2003,0,98105
1.0,2,3,1.5,7,302282.0,1095,0,1095,1310,5120,5120,0,0,1901,0,98122
1.0,2,3,1.0,6,370000.0,750,100,850,1880,6213,5500,0,0,1916,0,98136
2.0,4,4,1.5,7,625000.0,1170,590,1760,1850,5307,6600,0,0,1948,0,98105
1.0,1,4,1.0,5,142500.0,690,0,690,1330,6825,5381,0,0,1917,0,98002
1.75,3,3,1.0,7,334000.0,1400,0,1400,1820,7405,7440,0,0,1961,0,98133
3.0,5,3,2.0,7,362000.0,1810,0,1810,1670,3000,3000,0,0,1998,0,98118
1.0,2,3,1.0,7,181000.0,950,360,1310,1310,4000,4000,0,0,1942,0,98144
1.0,3,4,1.0,7,241500.0,1400,0,1400,1440,10425,10425,0,0,1968,0,98003
1.75,3,4,1.0,7,245000.0,1180,1170,2350,1680,12720,10400,0,0,1964,0,98030
1.0,3,3,1.0,7,227500.0,1150,0,1150,1220,8848,9576,0,0,1968,0,98042
1.5,5,4,1.5,7,158550.0,1710,0,1710,1480,8100,8025,0,0,1961,0,98032
2.25,3,5,1.0,7,450000.0,1130,530,1660,1680,10247,7637,0,0,1968,0,98034
1.75,3,4,1.0,7,485000.0,1950,0,1950,2340,10080,8800,0,0,1967,0,98034
1.75,4,3,1.0,7,353000.0,1780,0,1780,1160,9794,9750,0,0,1967,0,98077
3.0,4,3,2.0,8,500000.0,2450,0,2450,2460,4668,4895,0,0,2004,0,98028
2.25,1,3,1.5,7,360000.0,1560,500,2060,2060,10600,11880,0,0,1927,1,98003
1.5,3,4,1.0,7,357500.0,1540,0,1540,1550,11858,11473,0,0,1966,0,98059
2.5,3,3,2.0,7,272000.0,1650,0,1650,1650,13816,15144,0,0,1998,0,98014
1.0,3,3,1.0,7,422000.0,1160,0,1160,1300,7854,8317,0,0,1960,0,98125
2.0,2,3,1.0,7,365000.0,1440,0,1440,1780,15000,15000,0,0,1985,0,98072
1.75,3,4,1.0,8,450000.0,1610,540,2150,2150,13789,15480,0,0,1966,0,98155
1.0,2,3,1.0,6,275053.0,1060,0,1060,1100,6504,7200,0,0,1950,0,98155
2.75,3,4,1.0,9,1880000.0,2620,0,2620,3400,17919,14400,1,0,1949,0,98039
1.75,3,3,1.0,7,725000.0,960,670,1630,1880,9000,9000,0,0,1955,0,98004
1.75,3,4,1.0,7,235000.0,1500,340,1840,1430,9697,8079,0,0,1985,0,98030
1.0,2,3,1.0,5,510000.0,820,0,820,1810,4206,7200,0,0,1949,0,98125
1.0,2,3,1.0,5,489950.0,820,0,820,1810,4206,7200,0,0,1949,0,98125
2.5,3,3,2.0,8,463000.0,2010,0,2010,2010,4195,5779,0,0,1998,0,98034
2.25,4,3,2.0,8,536000.0,1990,0,1990,2150,5948,6459,0,0,1991,0,98029
2.5,4,3,2.0,8,375000.0,2990,0,2990,2590,6145,6512,0,0,2003,0,98003
2.5,4,3,2.0,9,630000.0,2540,0,2540,3640,4727,5129,0,0,1999,0,98034
2.25,3,4,1.0,7,362000.0,1140,500,1640,2020,14374,10500,0,0,1963,0,98148
2.75,4,3,1.0,9,350000.0,1490,1010,2500,2830,11659,9915,2,0,1979,0,98003
3.5,4,3,2.0,11,1691000.0,4020,0,4020,3930,13515,13515,0,0,2001,0,98004
2.0,3,3,1.0,6,255000.0,1390,110,1500,1310,8775,8775,0,0,1943,0,98166
2.5,4,5,1.0,7,269000.0,1088,506,1594,1536,7665,6000,0,0,1975,0,98002
3.0,4,4,1.5,7,370000.0,2130,0,2130,1070,4838,4838,0,0,1930,0,98055
1.0,3,3,1.0,7,270000.0,1130,0,1130,1390,7920,8580,0,0,1961,0,98059
2.0,3,3,1.0,7,265000.0,1690,0,1690,1850,9516,9516,0,0,1997,0,98022
1.0,2,3,1.0,7,487000.0,960,480,1440,1400,4046,4046,0,0,1946,0,98117
3.25,4,3,2.0,10,835000.0,3270,0,3270,3270,6027,6546,0,0,2001,0,98074
3.25,4,3,1.0,9,850000.0,2200,2150,4350,2180,112750,223027,0,0,2006,0,98027
2.75,4,5,1.0,7,575000.0,1020,590,1610,1610,11201,9000,0,0,1982,0,98033
1.0,3,3,1.0,7,335000.0,950,0,950,2270,8000,8540,0,0,1968,0,98034
1.0,3,5,1.0,6,318000.0,1010,0,1010,1590,7200,7663,0,0,1948,0,98155
2.0,3,3,1.0,7,510000.0,1420,0,1420,2330,11325,3474,0,0,1980,0,98027
1.5,3,4,1.0,7,242500.0,1200,0,1200,1380,9720,10284,0,0,1965,0,98042
2.25,5,4,1.0,7,750000.0,1010,1010,2020,1890,8400,9233,0,0,1963,0,98040
3.5,5,3,2.0,7,439900.0,3390,0,3390,2580,7950,6900,2,0,2003,0,98056
1.0,2,3,1.5,8,710000.0,1460,240,1700,1620,3040,3230,0,0,1914,0,98119
3.25,5,3,2.0,9,2400000.0,2760,650,3410,3540,9088,7100,3,0,1912,0,98119
1.75,3,3,1.0,8,435000.0,1630,400,2030,2120,13700,11200,0,0,1976,0,98011
2.75,4,5,1.0,7,874000.0,1560,1300,2860,2290,6867,5350,1,0,1946,0,98115
1.75,4,4,1.0,7,385000.0,870,820,1690,1320,4080,4080,0,0,1984,0,98144
1.0,2,3,1.0,5,110000.0,760,0,760,1360,4746,7810,0,0,1930,0,98055
1.75,3,3,1.0,7,477000.0,1210,570,1780,1780,8085,8085,0,0,1976,0,98011
2.0,3,5,1.5,8,500000.0,1550,0,1550,1440,6394,6387,0,0,1918,0,98126
2.5,4,3,2.0,10,885000.0,4090,0,4090,3510,11225,8762,0,0,2005,0,98075
1.0,2,5,1.0,7,235000.0,880,0,880,1240,5600,7015,0,0,1955,0,98178
2.75,3,3,1.0,7,210000.0,880,440,1320,1490,15236,8351,0,0,1995,0,98030
1.0,2,3,1.0,6,320000.0,950,0,950,1480,4000,4000,0,0,1910,0,98144
1.75,3,3,1.0,7,406000.0,1390,0,1390,1910,7904,7904,0,0,1985,0,98056
1.75,3,4,1.0,8,350000.0,1220,680,1900,1850,10225,12630,0,0,1963,0,98166
0.75,2,4,1.5,7,350000.0,1392,0,1392,1640,43710,99316,0,0,1978,0,98070
2.5,4,3,2.0,10,720000.0,3340,0,3340,3160,8930,7865,2,0,1999,0,98065
2.75,4,3,1.0,9,604700.0,1720,1030,2750,2860,14982,16344,3,0,1981,0,98198
1.0,3,5,1.5,5,343000.0,1400,0,1400,1250,5662,14375,0,0,1920,0,98027
2.25,3,3,1.0,8,558000.0,1280,940,2220,2020,15757,14098,0,0,1982,0,98074
1.0,4,3,1.5,7,364000.0,1210,0,1210,1100,7740,7740,0,0,1922,0,98126
1.75,3,3,1.0,7,420000.0,1290,1100,2390,2270,11242,9650,0,0,1959,0,98155
2.0,5,3,1.5,7,450000.0,1870,0,1870,1870,7344,7650,0,0,1960,0,98007
1.5,2,4,1.0,7,392000.0,810,130,940,940,5000,5026,0,0,1925,0,98126
1.0,4,3,1.0,5,100000.0,860,260,1120,1120,2685,4838,0,0,1939,0,98055
2.5,3,3,3.0,8,480000.0,1250,0,1250,1250,1103,1188,2,0,2005,0,98103
1.5,3,4,1.0,7,212000.0,1060,0,1060,1270,9225,9375,0,0,1955,0,98003
2.5,5,5,1.0,7,560000.0,1600,810,2410,2410,8960,11514,0,0,1978,0,98011
2.75,5,3,2.0,8,359950.0,2844,0,2844,2273,3990,3900,0,0,2013,0,98092
2.5,4,5,1.0,7,535000.0,1330,870,2200,2290,110642,51400,0,0,1979,0,98077
4.0,5,3,2.0,10,980000.0,2830,630,3460,1890,5400,5400,0,0,2012,0,98056
1.0,2,3,2.0,8,720000.0,1580,0,1580,2170,2199,4405,2,0,1921,1,98103
1.0,2,3,1.0,7,619950.0,920,600,1520,1600,5400,5400,0,0,1951,0,98115
2.5,3,3,2.0,9,489000.0,2260,0,2260,2750,19821,22718,0,0,1994,0,98058
2.0,4,4,1.0,7,415000.0,1000,800,1800,1690,2970,3801,0,0,1923,0,98115
2.5,4,3,2.0,10,672500.0,2650,0,2650,2650,11108,11585,0,0,1987,0,98074
1.0,3,3,1.0,7,352500.0,1000,0,1000,1090,4171,3479,0,0,1985,0,98052
2.0,4,4,1.0,6,258750.0,1150,1150,2300,1230,8400,8400,0,0,1962,0,98003
1.0,3,4,1.0,6,350000.0,1080,0,1080,1410,7000,7214,0,0,1916,0,98133
1.0,3,3,1.0,7,152000.0,902,0,902,1510,10464,7210,0,0,1965,0,98198
1.0,2,3,1.0,7,378500.0,730,0,730,1620,7528,7528,0,0,1946,0,98115
1.75,4,4,1.5,8,1017000.0,2600,0,2600,2750,41041,37318,0,0,1965,0,98033
1.5,3,4,1.0,7,419000.0,1570,0,1570,1570,6700,7300,0,0,1956,0,98007
3.0,5,4,1.0,9,895000.0,1970,906,2876,3500,13927,14454,2,0,1973,0,98040
2.25,4,4,1.0,8,668500.0,1780,510,2290,2360,9546,8864,0,0,1976,0,98006
2.5,2,3,2.0,8,487000.0,1470,0,1470,1470,2533,6511,0,0,2005,0,98033
3.5,3,3,2.0,8,538000.0,1970,650,2620,1960,10137,7680,0,0,1992,0,98146
1.5,5,4,1.0,8,898000.0,1450,1230,2680,2900,28014,22180,0,0,1963,0,98004
2.0,4,3,1.0,8,315000.0,2020,0,2020,1940,7767,8239,0,0,1995,0,98003
2.5,3,3,2.0,7,800000.0,2100,0,2100,2100,4440,6000,4,0,1945,0,98116
1.75,3,4,1.0,8,516130.0,1510,0,1510,1770,8250,8250,0,0,1962,0,98008
2.5,3,3,1.5,10,1600000.0,1790,1060,2850,2850,19593,18782,4,1,1978,0,98008
2.5,4,3,2.0,11,1200000.0,3400,880,4280,3520,12796,9593,0,0,1999,0,98006
2.5,4,4,1.0,8,355425.0,1678,1560,3238,3056,9112,9668,2,0,1979,0,98198
2.5,3,3,2.0,10,1157400.0,2740,0,2740,2740,5925,5948,2,0,1913,1,98112
2.5,4,4,2.0,7,689000.0,2020,0,2020,2250,9600,8550,0,0,1954,0,98136
3.25,3,3,3.0,7,500000.0,1520,0,1520,1520,1500,1323,0,0,2000,0,98107
2.5,5,4,1.0,8,430000.0,2300,1560,3860,2520,42733,19353,3,0,1955,0,98001
2.25,4,4,1.0,7,299500.0,1080,520,1600,1620,15312,12375,0,0,1979,0,98045
2.5,4,3,2.0,8,349950.0,2090,0,2090,2080,5289,7109,0,0,1989,0,98058
3.25,5,3,2.0,9,1419000.0,3120,900,4020,3550,4500,5775,0,0,2010,0,98004
2.25,4,3,2.0,9,998000.0,2910,0,2910,2780,10189,10125,0,0,1988,0,98006
1.0,3,4,1.0,7,329000.0,900,0,900,1220,9600,8240,0,0,1970,0,98072
1.75,3,3,2.0,8,575000.0,1720,0,1720,1620,5956,9324,0,0,1981,0,98033
2.25,5,4,2.0,8,529900.0,2600,430,3030,2230,9430,8425,0,0,1961,0,98133
2.5,4,3,1.0,9,1470000.0,2380,650,3030,1940,10189,10189,0,0,2003,0,98004
1.75,4,4,1.0,7,725000.0,1450,740,2190,1980,9400,9000,0,0,1962,0,98033
2.5,3,3,2.0,8,286000.0,1680,0,1680,1720,5000,5000,0,0,1987,0,98023
2.0,3,4,1.0,7,335000.0,1210,0,1210,1690,9926,9737,0,0,1954,1,98006
1.5,3,3,1.0,7,395300.0,1120,0,1120,1470,7000,7950,0,0,1955,0,98007
2.75,4,3,2.0,8,510000.0,3020,160,3180,3020,13348,10029,0,0,2004,0,98019
1.0,3,4,1.0,7,203000.0,920,0,920,1660,7500,8000,0,0,1970,0,98032
1.0,2,3,1.0,6,248000.0,700,0,700,1250,8301,8304,0,0,1953,0,98155
2.25,3,3,2.0,8,265000.0,2540,0,2540,2140,7216,7531,0,0,1991,0,98023
1.5,4,4,1.5,8,1000000.0,2100,0,2100,1930,4560,4560,0,0,1912,0,98103
1.0,3,3,1.5,7,1000000.0,1540,0,1540,1540,24500,7250,0,0,1949,0,98125
2.0,3,4,1.0,7,241400.0,1420,0,1420,1550,9828,7227,0,0,1990,0,98010
1.75,4,4,1.0,7,309950.0,1450,0,1450,1340,10074,8023,0,0,1966,0,98058
1.75,3,3,1.0,6,294010.0,830,720,1550,1100,4057,4116,0,0,1945,0,98106
2.25,3,4,2.0,8,345000.0,1920,0,1920,1950,9672,10125,0,0,1984,0,98074
2.25,3,4,2.0,8,625000.0,1920,0,1920,1950,9672,10125,0,0,1984,0,98074
2.5,4,3,2.0,8,660000.0,2510,0,2510,2550,4543,4675,0,0,2002,0,98075
2.0,2,3,1.0,8,559000.0,1660,0,1660,1670,4500,5580,0,0,2003,0,98053
3.25,4,3,2.0,9,866000.0,3990,0,3990,3920,9786,8200,0,0,2004,0,98053
2.0,3,4,1.5,8,770000.0,1810,540,2350,2170,5700,6000,0,0,1939,0,98112
1.5,3,4,1.0,7,259950.0,1350,0,1350,1900,7827,7827,0,0,1968,0,98030
2.75,5,3,1.0,7,352000.0,1710,1270,2980,2240,9838,9838,0,0,1968,0,98030
4.75,5,3,2.0,10,2466350.0,4560,1830,6390,4010,13180,8137,0,0,1940,0,98112
2.0,3,3,1.0,7,395000.0,1590,0,1590,1320,10229,10222,0,0,1966,0,98034
1.75,4,4,1.5,6,276500.0,1400,0,1400,1120,6650,8645,0,0,1942,0,98168
2.25,3,3,1.5,8,530000.0,1880,0,1880,2520,100623,21689,0,0,1987,1,98024
3.25,4,3,2.0,10,798000.0,3500,0,3500,3500,10260,10658,0,0,1987,0,98008
2.0,2,3,1.0,8,380000.0,1370,0,1370,1380,5756,5444,0,0,1986,0,98034
2.5,4,3,2.0,8,350000.0,2810,0,2810,2640,10433,9240,0,0,2001,0,98022
2.5,3,4,2.0,8,325000.0,2220,0,2220,1980,6049,7226,0,0,1990,0,98031
2.5,3,4,2.0,8,336000.0,2110,0,2110,2110,4549,4030,0,0,1989,0,98042
2.25,3,4,1.0,7,286900.0,1440,280,1720,1990,17235,35048,0,0,1974,0,98042
2.25,5,4,1.0,8,472000.0,1330,450,1780,1780,7245,7653,0,0,1976,0,98052
1.75,3,3,2.0,7,263000.0,1410,0,1410,1560,8100,8100,0,0,1985,0,98038
3.0,3,4,1.0,7,565000.0,1110,1000,2110,1730,4000,4000,2,0,1965,0,98126
2.5,3,3,2.0,10,765000.0,2700,0,2700,2840,8444,9165,0,0,1992,0,98006
2.25,3,4,1.0,8,1517000.0,2610,0,2610,2970,9409,9156,4,1,1963,0,98075
2.0,3,3,1.0,7,405000.0,830,830,1660,1610,8174,9318,0,0,1981,0,98034
3.5,4,3,2.0,11,1098000.0,4570,0,4570,4700,16219,16500,0,0,2002,0,98075
3.0,3,4,1.0,10,555000.0,2640,1120,3760,2820,188760,50543,0,0,1979,0,98092
2.5,3,3,2.0,8,305000.0,1610,0,1610,1610,3516,3056,0,0,2006,0,98055
2.25,3,3,1.0,7,289950.0,1390,350,1740,1740,9370,7555,0,0,1992,0,98198
3.5,5,3,2.0,7,487500.0,2380,1150,3530,2110,218472,211404,0,0,1999,0,98019
1.0,3,3,1.0,6,96500.0,840,0,840,840,12091,9324,0,0,1959,0,98023
1.0,3,3,1.0,6,185000.0,840,0,840,840,12091,9324,0,0,1959,0,98023
1.0,4,3,1.5,7,150550.0,1470,0,1470,1230,6061,6175,0,0,1945,0,98168
2.0,4,3,1.5,6,339000.0,1970,500,2470,1060,5080,5080,0,0,1948,1,98106
1.75,4,3,1.0,8,675000.0,1280,940,2220,2210,7230,7230,1,0,1950,0,98125
1.75,3,4,1.0,7,615000.0,960,760,1720,1660,4080,4080,0,0,1924,0,98144
2.5,4,4,2.0,8,837500.0,2700,0,2700,2120,9320,8056,0,0,1994,0,98033
1.0,2,3,1.0,5,250000.0,950,0,950,1690,11835,12586,0,0,1932,0,98028
2.5,3,3,2.0,8,583000.0,1790,0,1790,1800,8144,7503,0,0,1989,0,98074
2.5,3,3,3.0,8,499000.0,1610,0,1610,1540,1728,3090,0,0,2000,0,98115
2.5,3,3,2.0,8,550000.0,2290,0,2290,1600,6328,6180,0,0,2001,0,98146
2.5,4,4,1.0,7,400000.0,2170,0,2170,1760,204296,154202,0,0,1980,0,98022
2.5,3,3,2.0,9,990400.0,2100,0,2100,1820,4097,4764,0,0,2008,0,98004
2.5,3,3,1.5,8,600000.0,2320,0,2320,2200,52272,52272,0,0,1974,0,98075
1.0,2,4,1.0,6,325000.0,1120,0,1120,1340,6236,7784,0,0,1954,0,98155
2.5,3,4,2.0,7,265000.0,1530,0,1530,1360,6000,6000,0,0,1991,0,98038
2.5,3,5,1.0,9,1620500.0,1770,1720,3490,3640,9362,7425,3,0,1960,0,98105
1.5,3,3,1.0,7,347500.0,1180,0,1180,1710,8353,8748,0,0,1960,0,98155
2.0,5,3,1.5,7,629000.0,1470,580,2050,1560,3000,4500,0,0,1912,1,98103
2.0,2,3,1.5,9,1087500.0,2360,0,2360,3030,11340,11340,0,0,1997,0,98040
2.5,4,3,2.0,8,397500.0,2570,0,2570,2150,7859,7284,0,0,1992,0,98038
1.0,2,3,1.5,7,404500.0,1270,0,1270,1980,3700,3200,0,0,1909,0,98144
1.5,3,3,1.0,7,225000.0,1250,0,1250,1260,7500,7563,0,0,1967,0,98030
2.25,3,3,1.0,8,267000.0,1610,900,2510,1940,9900,8510,0,0,1978,0,98023
3.75,4,4,2.0,9,800000.0,2120,570,2690,2830,4000,4000,3,0,1909,1,98119
2.5,4,3,2.0,8,339000.0,2900,0,2900,2720,6918,10376,0,0,2001,0,98001
2.5,4,3,1.0,11,1850000.0,2370,1460,3830,3080,11972,12297,4,1,1981,0,98155
1.0,5,3,1.5,7,525000.0,1280,0,1280,1420,3876,3825,0,0,1923,0,98105
3.5,5,3,2.0,10,1150000.0,3520,830,4350,3260,6218,5989,2,0,2007,0,98027
1.0,1,4,1.5,7,565000.0,1370,0,1370,1450,6250,6250,0,0,1921,0,98136
2.25,2,3,2.0,8,387000.0,960,270,1230,1130,1280,1357,0,0,2012,0,98144
2.5,4,3,2.0,9,720000.0,2440,0,2440,2860,34290,38119,0,0,1987,0,98053
3.5,4,3,2.0,12,1500000.0,3420,990,4410,4090,12426,12127,2,0,1996,0,98006
1.0,2,3,1.0,6,235000.0,910,0,910,1310,7617,6624,0,0,1936,0,98125
1.0,2,3,1.0,6,365000.0,910,0,910,1310,7617,6624,0,0,1936,0,98125
2.5,3,3,2.0,8,368250.0,2150,0,2150,2150,7484,6879,0,0,1988,0,98074
2.5,3,3,2.0,8,580000.0,2150,0,2150,2150,7484,6879,0,0,1988,0,98074
3.25,4,3,2.0,8,1100000.0,2610,580,3190,2240,11774,8725,4,1,1956,1,98178
2.5,4,3,2.0,7,215000.0,2130,0,2130,3220,4496,5400,0,0,2004,0,98001
2.5,4,3,2.0,9,648000.0,2740,0,2740,2630,9959,9905,0,0,1989,0,98029
3.0,4,3,2.0,9,705000.0,3150,0,3150,3150,9318,9318,0,0,2001,0,98075
2.25,3,3,2.0,8,465000.0,1180,270,1450,1450,1540,1540,0,0,2005,0,98107
2.0,5,3,1.5,8,650000.0,1900,500,2400,1520,3500,4000,0,0,1911,0,98103
2.25,4,4,1.0,7,335000.0,1140,1140,2280,1660,7500,8000,0,0,1963,0,98198
2.0,4,4,1.5,8,640000.0,2310,0,2310,2710,31850,36042,0,0,1984,0,98072
2.5,4,3,2.0,9,638250.0,2460,0,2460,2420,8029,7987,0,0,1989,0,98074
3.5,4,3,2.0,12,1460000.0,3640,560,4200,3750,14353,16316,2,0,1996,0,98040
2.0,4,3,2.0,7,375000.0,1620,0,1620,1620,4600,4500,0,0,1909,0,98108
1.75,4,3,1.0,8,842000.0,2170,0,2170,1910,9525,9525,0,0,1960,0,98040
2.25,3,3,1.0,8,499950.0,1710,1170,2880,1880,7200,10200,0,0,1970,0,98133
2.5,4,3,2.0,11,810000.0,3280,0,3280,3280,25211,25211,3,0,1985,0,98074
2.0,5,4,2.0,7,310000.0,2900,0,2900,1260,11970,12398,0,0,1969,0,98072
2.5,3,3,1.0,9,730000.0,1540,620,2160,930,8809,5420,0,0,2014,0,98103
1.75,4,4,1.5,7,637800.0,1420,830,2250,1930,4750,4750,0,0,1924,0,98115
1.0,3,4,1.5,5,225000.0,1340,0,1340,1240,4800,4800,0,0,1903,0,98055
1.0,4,4,1.5,7,417500.0,1390,0,1390,1390,10800,9360,0,0,1941,0,98177
2.0,4,4,1.0,7,265000.0,1600,0,1600,1540,10160,9352,0,0,1972,0,98022
2.5,4,3,2.0,8,550000.0,2050,0,2050,2010,8683,8744,0,0,1987,0,98074
2.0,3,5,1.0,7,625700.0,2570,0,2570,2010,159865,38322,0,0,1968,0,98024
2.5,3,3,2.0,9,595000.0,2660,0,2660,2590,10637,8637,0,0,1991,0,98011
1.5,3,4,1.0,7,270000.0,1540,0,1540,1550,13475,13475,0,0,1972,0,98059
3.0,5,4,2.0,7,739375.0,2140,500,2640,1540,3200,2242,0,0,1906,0,98112
1.75,2,3,2.0,8,357562.0,1210,0,1210,1210,1032,1090,0,0,2014,0,98029
2.5,4,3,2.0,11,1010000.0,3760,0,3760,3930,29224,19916,0,0,1987,0,98052
1.75,2,3,1.0,8,455000.0,1350,0,1350,1440,4286,4839,0,0,2004,0,98053
2.25,5,4,1.0,8,310000.0,1810,790,2600,2070,9600,9660,2,0,1969,0,98023
2.75,3,3,2.0,6,415000.0,3460,440,3900,2460,111514,217800,0,0,1967,1,98024
1.0,2,3,1.0,8,452000.0,1340,0,1340,1680,8100,7752,2,0,1950,0,98177
2.0,3,3,1.0,7,810000.0,1760,0,1760,3430,16928,10059,0,0,1953,0,98004
2.0,3,5,1.0,7,730001.0,1010,830,1840,1760,4750,5510,0,0,1951,0,98117
2.25,3,3,1.0,9,825000.0,2230,750,2980,2980,86636,107157,0,0,1989,0,98053
2.5,3,3,2.0,8,665000.0,1730,0,1730,1730,3000,1774,0,0,1996,0,98103
1.75,4,3,1.0,8,327500.0,1650,0,1650,1750,7800,10400,0,0,1968,0,98058
2.5,3,4,2.0,9,699950.0,3370,0,3370,2980,36218,31793,0,0,1988,0,98075
2.5,3,3,2.0,9,424000.0,2200,0,2200,2560,34680,35840,0,0,1985,0,98092
2.5,4,4,1.5,7,657000.0,1420,760,2180,1560,3375,3375,0,0,1926,0,98117
1.75,3,3,1.0,7,445000.0,1210,280,1490,2090,10844,9944,0,0,1974,0,98008
2.5,3,3,2.0,8,450000.0,1050,480,1530,1610,762,1482,0,0,2007,0,98119
1.0,3,4,1.0,7,350000.0,1180,0,1180,1450,7455,8154,0,0,1964,0,98034
2.5,4,3,2.0,9,460000.0,2080,0,2080,2550,17532,12560,0,0,1996,0,98059
2.5,4,5,1.0,8,385000.0,1610,1590,3200,2030,22651,5500,0,0,1970,0,98031
2.25,4,3,2.0,7,272000.0,1880,0,1880,1580,6160,6405,0,0,1993,0,98023
2.5,3,3,2.0,7,535000.0,2510,0,2510,2660,5544,5614,0,0,2001,0,98053
1.0,2,3,1.0,6,216500.0,1060,0,1060,910,5200,5200,0,0,1969,0,98042
2.5,3,3,2.0,8,325000.0,2130,0,2130,1910,12245,12216,0,0,1989,0,98042
1.75,3,3,1.0,7,420200.0,1320,0,1320,1370,7280,7800,0,0,1968,0,98034
1.75,3,5,1.0,6,258000.0,1040,0,1040,1290,5650,5650,0,0,1951,0,98178
2.0,3,3,1.5,7,450000.0,1150,0,1150,1230,4500,5400,0,0,1917,1,98103
2.25,4,4,2.0,7,720168.0,1420,700,2120,1420,3794,3840,0,0,1926,0,98117
2.0,3,5,1.5,7,652000.0,1330,800,2130,2010,5000,5000,0,0,1925,0,98107
2.5,4,3,2.0,8,569500.0,2340,0,2340,2140,8248,9963,0,0,1989,0,98074
1.75,4,4,1.0,7,411000.0,2250,0,2250,1550,292288,23798,0,0,1963,0,98042
1.75,3,3,1.0,7,524950.0,1290,600,1890,1320,3825,3825,0,0,1974,0,98117
1.0,2,3,1.0,6,153000.0,760,380,1140,1340,10152,10141,0,0,1942,0,98155
2.5,3,3,2.0,9,775000.0,2780,0,2780,2630,5467,5000,2,0,2000,0,98126
2.5,4,3,2.0,8,338500.0,2390,0,2390,2520,6111,6500,0,0,1997,0,98030
1.75,3,3,1.0,8,570000.0,1500,890,2390,2040,9000,9000,0,0,1975,0,98052
2.0,3,4,1.0,9,653000.0,1880,800,2680,1570,8429,8640,0,0,1950,1,98038
2.5,2,3,2.0,8,435000.0,1080,480,1560,1560,1222,2081,0,0,2008,0,98122
1.0,2,4,1.0,6,207000.0,1130,0,1130,1060,8160,6120,0,0,1952,0,98168
1.0,2,4,1.0,7,540000.0,1120,0,1120,3040,7500,16940,2,0,1971,0,98008
2.25,4,3,2.0,8,386000.0,1770,280,2050,2230,9583,9730,2,0,1965,0,98198
2.25,5,4,1.5,8,265000.0,2600,0,2600,2200,8075,8800,0,0,1969,0,98092
2.25,3,3,2.0,7,250000.0,740,310,1050,1260,572,1062,0,0,2006,0,98106
2.0,3,3,2.0,10,1697000.0,1930,670,2600,2670,6600,6270,4,0,1970,1,98122
