bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated,yr_renovated_bool,zipcode,price,zipcode_price
0.75,2,4,1.0,6,870,290,1160,1870,15029,25346,0,0,1937,0,0,98014,405000.0,2
1.75,2,3,2.0,9,1890,370,2260,2860,280962,219542,2,0,2005,0,0,98014,649000.0,2
2.75,4,4,1.0,8,3110,0,3110,1880,49765,19709,0,0,1958,1972,1,98010,531500.0,2
2.5,3,4,1.5,8,1410,580,1990,1660,20466,93393,0,0,1987,0,0,98010,345000.0,2
2.5,3,3,2.0,9,2840,0,2840,2820,216493,175111,0,0,1991,0,0,98014,560000.0,2
2.25,4,4,1.0,8,1270,940,2210,2030,8862,8862,0,0,1977,0,0,98011,465000.0,2
2.5,3,3,2.0,8,2090,0,2090,2090,8653,6396,0,0,1989,0,0,98011,455000.0,2
1.75,4,5,1.0,7,2140,0,2140,1720,49658,99316,0,0,1959,0,0,98010,360000.0,2
2.0,3,3,2.0,8,1510,500,2010,1780,251341,108900,0,0,2003,0,0,98019,439000.0,2
2.25,3,3,1.0,7,1310,320,1630,1620,6449,7429,0,0,1986,0,0,98011,445000.0,2
2.75,3,3,2.0,7,1820,0,1820,1950,9490,8851,0,0,1994,0,0,98011,488500.0,2
3.0,4,3,2.0,8,2010,0,2010,2090,8171,8203,0,0,1973,0,0,98011,434000.0,2
1.0,1,3,1.5,6,780,0,780,930,10235,10165,0,0,1989,0,0,98014,167000.0,2
1.0,2,3,1.0,6,1270,0,1270,1270,19602,17699,0,0,1977,0,0,98010,260000.0,2
2.5,3,3,2.0,7,1740,0,1740,1920,3043,2869,0,0,2012,0,0,98011,447000.0,2
1.0,1,4,1.0,6,850,0,850,2160,6567,9794,0,0,1940,0,0,98010,440000.0,2
2.5,3,3,2.0,11,2830,0,2830,2830,56628,16430,0,0,2001,0,0,98011,1075000.0,2
2.25,4,4,1.0,7,1300,930,2230,2090,11200,10563,0,0,1977,0,0,98011,480000.0,2
1.0,2,4,1.0,7,1400,0,1400,1560,10800,11280,0,0,1974,0,0,98011,325000.0,2
2.5,3,3,2.0,8,2650,510,3160,2720,4270,12523,0,0,2006,0,0,98011,555000.0,2
2.0,3,3,1.0,7,1410,500,1910,2040,11576,8750,0,0,1978,0,0,98011,390000.0,2
2.25,3,3,2.0,7,1370,0,1370,1600,5000,7724,0,0,1990,0,0,98019,299950.0,2
2.5,4,3,2.0,7,1770,0,1770,2050,13168,14859,0,0,1990,0,0,98019,455000.0,2
1.75,3,3,1.0,7,1240,480,1720,2530,223377,221442,0,0,1950,0,0,98019,439950.0,2
2.5,3,3,2.0,9,2390,0,2390,2640,15669,12500,0,0,1991,0,0,98011,660000.0,2
2.5,3,3,2.0,8,2680,0,2680,2020,327135,60080,0,0,1995,0,0,98010,630000.0,2
1.75,1,4,1.0,6,1010,0,1010,1410,10900,8359,0,0,1968,0,0,98019,283700.0,2
2.5,4,3,2.0,9,3130,0,3130,2780,60467,44224,0,0,1996,0,0,98014,685530.0,2
2.0,1,3,2.5,8,3000,0,3000,2330,204732,213008,2,0,1979,0,0,98014,415000.0,2
1.75,3,3,1.0,7,1220,0,1220,1540,216332,61419,0,0,1981,0,0,98019,390000.0,2
1.75,4,3,2.0,8,2160,0,2160,1990,19283,9744,0,0,1981,0,0,98011,475000.0,2
2.5,4,3,2.0,8,2200,0,2200,2480,6018,5899,0,0,2010,0,0,98019,396800.0,2
2.0,4,4,2.0,7,2180,0,2180,1880,17180,14043,0,0,1977,0,0,98014,470000.0,2
2.75,4,3,2.0,9,2520,0,2520,2330,14021,14007,0,0,1999,0,0,98019,518000.0,2
2.5,3,3,2.0,7,1676,0,1676,1410,18778,18778,0,0,1997,0,0,98014,330000.0,2
1.75,3,3,1.0,7,2190,0,2190,1700,17550,17550,0,0,1989,0,0,98014,375000.0,2
2.25,3,3,2.0,7,1650,0,1650,1890,4859,5018,0,0,1988,0,0,98011,370000.0,2
3.0,5,3,2.0,8,2795,0,2795,2750,15101,14567,0,0,1996,0,0,98019,562000.0,2
1.75,3,3,1.0,7,1220,0,1220,1630,9732,10007,0,0,1965,0,0,98011,333500.0,2
2.75,5,3,2.0,9,3650,800,4450,4000,9600,9750,0,0,2014,0,0,98011,845950.0,2
2.5,4,3,2.0,9,3320,0,3320,2530,244807,217800,0,0,2001,0,0,98010,675000.0,2
2.5,3,3,2.0,10,3550,0,3550,3080,136343,215186,0,0,1977,0,0,98014,545000.0,2
2.5,4,3,2.0,8,2755,0,2755,2820,11612,12831,0,0,2001,0,0,98019,545000.0,2
1.0,2,4,1.5,6,1120,0,1120,1640,88327,136662,0,0,1972,0,0,98010,435000.0,2
1.75,5,3,1.0,5,1400,0,1400,1200,5071,7500,0,0,1916,0,0,98014,425000.0,2
2.25,4,3,2.0,8,2350,0,2350,2210,10072,9687,0,0,1980,0,0,98011,495000.0,2
2.0,3,3,1.0,7,1100,570,1670,1660,17071,15593,0,0,1988,0,0,98014,325000.0,2
2.25,3,3,2.0,7,1760,0,1760,1760,7023,7082,0,0,1995,0,0,98019,289200.0,2
2.5,3,3,1.0,9,1730,590,2320,2450,9610,9608,0,0,1990,0,0,98011,525000.0,2
2.5,3,3,2.0,8,1870,0,1870,2100,5333,3730,0,0,2012,0,0,98019,377000.0,2
2.0,4,3,1.0,7,2220,0,2220,2650,23750,21167,0,0,1963,0,0,98011,532500.0,2
1.75,3,3,1.0,6,1460,0,1460,1460,7361,7505,0,0,1982,0,0,98019,265800.0,2
2.5,4,3,1.0,7,1450,980,2430,2000,42646,38159,0,0,1989,0,0,98014,490000.0,2
1.0,3,3,2.0,6,1640,0,1640,1620,26127,25788,0,0,1975,0,0,98019,250000.0,2
3.25,4,3,2.0,10,2330,1090,3420,2320,5012,5465,0,0,2008,0,0,98019,548000.0,2
2.0,4,3,2.0,8,1880,0,1880,1750,14653,14858,0,0,1978,0,0,98014,407193.0,2
1.75,3,3,1.0,7,1370,0,1370,1430,19550,17550,0,0,1978,2006,1,98014,375000.0,2
2.5,4,3,2.0,8,2170,0,2170,2240,14024,14029,0,0,1992,0,0,98019,442500.0,2
3.5,4,3,1.0,10,3720,0,3720,2190,213073,59241,2,0,2007,0,0,98010,780000.0,2
2.5,4,4,2.0,9,2590,0,2590,2730,9354,9264,0,0,1993,0,0,98011,500000.0,2
2.25,3,3,2.0,9,2730,0,2730,2700,7521,8204,2,0,1992,0,0,98011,632000.0,2
1.75,3,4,1.0,7,1050,560,1610,1550,14000,10080,0,0,1977,0,0,98010,263500.0,2
2.0,3,4,1.0,7,1610,0,1610,1610,15005,15479,0,0,1986,0,0,98014,345000.0,2
3.5,5,5,1.0,9,1620,1530,3150,3150,10542,11807,0,0,1974,0,0,98011,600000.0,2
2.5,3,3,2.0,7,2180,0,2180,2180,4533,7347,0,0,2010,0,0,98011,496000.0,2
2.75,3,3,1.0,7,1260,760,2020,2080,9505,11901,0,0,1969,0,0,98011,401000.0,2
1.0,2,3,1.0,6,580,580,1160,1160,32251,33656,0,0,1963,2000,1,98010,330000.0,2
1.0,3,5,1.0,5,1010,0,1010,1570,25277,213879,0,0,1961,0,0,98019,201000.0,2
2.5,4,3,2.0,8,2940,0,2940,2510,6000,6600,0,0,2000,0,0,98011,560000.0,2
2.0,3,3,1.0,7,2220,0,2220,1600,209523,210830,0,0,1991,0,0,98019,585000.0,2
1.75,3,4,1.5,7,1620,520,2140,930,13598,10150,0,0,1970,0,0,98014,375000.0,2
3.5,5,3,2.0,9,3590,1300,4890,4590,12039,10079,0,0,2014,0,0,98011,865950.0,2
2.0,3,3,1.0,7,1850,0,1850,1770,9600,9600,0,0,1968,1998,1,98011,510000.0,2
2.5,3,4,2.0,8,1970,0,1970,2640,12205,9636,0,0,1990,0,0,98011,402000.0,2
2.5,3,3,2.0,9,2900,1140,4040,3360,8653,8653,0,0,2006,0,0,98019,565000.0,2
1.75,3,4,1.0,7,1740,0,1740,1576,46580,54685,0,0,1980,0,0,98010,340000.0,2
2.0,3,3,1.0,7,2350,0,2350,2300,209088,209088,0,0,1993,0,0,98014,539000.0,2
4.5,4,3,2.0,11,5670,0,5670,4100,84267,83729,2,0,2008,0,0,98010,935000.0,2
1.75,3,3,2.0,7,1660,0,1660,1520,16275,16275,0,0,1990,0,0,98014,342000.0,2
2.5,3,4,2.0,7,1930,0,1930,1790,5790,4901,0,0,1988,0,0,98011,435000.0,2
2.5,4,3,2.0,8,2450,0,2450,2300,5280,4674,0,0,2003,0,0,98011,525000.0,2
1.75,3,3,1.0,8,1730,0,1730,2180,18250,10027,0,0,1988,0,0,98011,521000.0,2
2.0,3,3,1.0,7,1350,0,1350,2100,14200,15101,0,0,1989,0,0,98019,322500.0,2
1.0,2,3,1.0,6,1000,0,1000,1560,31505,22597,0,0,1960,0,0,98019,265000.0,2
0.75,1,3,1.0,6,940,0,940,1930,87120,165528,0,0,1944,0,0,98019,250000.0,2
1.0,2,3,1.0,7,1180,0,1180,1600,10800,10800,0,0,1984,0,0,98011,400000.0,2
2.5,3,3,2.0,8,2200,0,2200,2440,4692,3833,0,0,2005,0,0,98011,480000.0,2
1.75,4,3,1.0,7,1600,810,2410,1850,8400,8400,0,0,1978,0,0,98011,432000.0,2
1.75,3,3,1.0,7,1350,0,1350,1470,7588,7341,0,0,1993,0,0,98010,241250.0,2
2.0,4,3,2.0,6,2400,0,2400,1780,6000,8732,0,0,1913,1945,1,98011,375000.0,2
2.0,3,3,2.0,8,1700,0,1700,1460,10000,9621,0,0,1992,0,0,98011,454000.0,2
2.5,3,3,1.0,9,960,1320,2280,3100,18241,12465,0,0,1995,0,0,98011,557000.0,2
1.75,3,3,1.0,8,1630,400,2030,2120,13700,11200,0,0,1976,0,0,98011,435000.0,2
1.75,3,3,1.0,7,1250,0,1250,1980,10122,10175,0,0,1994,0,0,98010,253000.0,2
1.75,2,3,2.0,7,1160,0,1160,970,2500,7500,0,0,2008,0,0,98014,310000.0,2
1.75,4,4,1.0,7,1310,0,1310,2280,9690,9618,0,0,1967,0,0,98011,323000.0,2
2.5,4,5,2.0,7,1904,0,1904,1560,8200,12426,0,0,1999,0,0,98010,365000.0,2
2.75,4,3,2.0,8,3100,0,3100,2860,14568,14396,0,0,1995,0,0,98019,564500.0,2
2.25,3,3,2.0,7,1440,0,1440,1700,6443,6749,0,0,1995,0,0,98019,325000.0,2
2.5,3,4,2.0,7,1690,0,1690,1580,10336,7700,0,0,1989,0,0,98010,267000.0,2
3.5,4,3,2.0,9,3930,0,3930,2740,16970,17219,0,0,1997,0,0,98019,575000.0,2
2.5,3,4,2.0,7,1680,0,1680,1680,10300,9849,0,0,1994,0,0,98010,262000.0,2
2.5,5,3,2.0,8,3220,0,3220,2890,10572,9090,0,0,2006,0,0,98019,534950.0,2
1.0,3,3,1.0,7,1050,710,1760,2060,6927,9120,0,0,1962,0,0,98011,444950.0,2
2.25,3,4,1.0,7,1220,360,1580,1970,8659,9650,0,0,1961,0,0,98011,475000.0,2
2.0,3,3,1.0,7,1850,0,1850,1528,16535,13295,0,0,1992,0,0,98014,265000.0,2
3.25,3,3,2.0,8,2780,0,2780,1890,4002,4090,0,0,2009,0,0,98019,402500.0,2
2.5,3,3,2.0,7,1650,0,1650,1630,13816,18750,0,0,1998,0,0,98014,334999.0,2
2.5,4,3,2.0,8,2000,0,2000,2040,6107,6520,0,0,2003,0,0,98011,459950.0,2
2.5,4,3,2.0,10,3450,0,3450,3350,39683,39750,0,0,2002,0,0,98010,720000.0,2
3.0,5,3,2.0,9,3490,0,3490,2870,6091,5932,0,0,2009,0,0,98011,715000.0,2
1.5,3,3,2.0,7,2120,580,2700,1830,24539,11000,0,0,1977,2014,1,98019,524950.0,2
2.75,3,3,1.5,8,2600,0,2600,1740,64626,64626,0,0,2009,0,0,98014,415000.0,2
1.75,3,3,1.0,7,1270,930,2200,1850,8036,7563,0,0,1978,0,0,98011,390000.0,2
1.75,3,4,1.0,8,1590,1000,2590,2590,8384,8800,0,0,1971,0,0,98011,485000.0,2
2.5,4,3,2.0,7,2650,0,2650,2590,9065,13218,0,0,2000,0,0,98019,435000.0,2
2.5,5,3,1.0,8,1650,1250,2900,2340,8711,8869,0,0,1977,0,0,98011,413000.0,2
2.5,4,3,2.0,8,2800,0,2800,2810,12831,10235,0,0,2001,0,0,98019,563500.0,2
2.0,4,2,2.0,7,1790,0,1790,1790,61419,62290,2,0,1988,0,0,98019,375000.0,2
1.0,3,4,1.0,6,1040,0,1040,1580,7405,7405,0,0,1971,0,0,98010,204000.0,2
1.0,2,3,1.0,7,620,480,1100,1790,17817,20009,0,0,1980,0,0,98019,325000.0,2
2.5,3,3,2.0,8,2530,0,2530,2280,8116,8791,0,0,2001,0,0,98011,450000.0,2
1.75,3,3,2.0,8,1800,0,1800,2100,9314,9658,0,0,1979,0,0,98011,270000.0,2
0.75,1,3,1.0,4,560,0,560,1300,12120,19207,0,0,1967,0,0,98014,299000.0,2
1.0,3,4,1.0,6,1010,0,1010,1380,7838,8128,0,0,1977,0,0,98019,316000.0,2
1.75,4,4,1.0,7,840,840,1680,1800,15084,15092,0,0,1979,0,0,98014,340000.0,2
1.75,3,3,1.0,7,1400,0,1400,1630,8640,8640,0,0,1962,0,0,98011,395000.0,2
2.0,3,3,1.0,7,1400,0,1400,2230,218252,218222,0,0,1997,0,0,98019,330000.0,2
1.75,3,3,1.0,8,2220,0,2220,2900,216493,169884,2,0,1989,0,0,98014,585000.0,2
2.5,3,3,1.5,9,3680,0,3680,2410,203860,144183,0,0,1994,0,0,98014,755000.0,2
1.0,3,3,1.0,6,1360,0,1360,1670,9948,8475,0,0,1977,0,0,98010,234950.0,2
2.0,3,3,1.0,7,1160,600,1760,1760,43575,46038,0,0,1988,0,0,98010,322000.0,2
2.25,4,3,2.0,8,2200,0,2200,1970,6967,7439,0,0,1986,0,0,98011,515000.0,2
2.5,4,3,2.0,7,2260,0,2260,2300,6300,6300,0,0,2001,0,0,98019,453250.0,2
1.75,3,3,1.0,7,1210,570,1780,1780,8085,8085,0,0,1976,0,0,98011,477000.0,2
2.5,4,3,2.0,8,3220,0,3220,3020,9328,9300,0,0,2006,0,0,98019,550000.0,2
2.5,3,3,2.5,9,2280,0,2280,2240,58712,24332,3,0,1987,0,0,98010,520000.0,2
1.0,3,4,1.0,6,1250,0,1250,1920,18616,15654,0,0,1972,0,0,98010,288349.0,2
1.5,2,4,1.5,8,1440,310,1750,1950,19709,21075,0,0,1978,0,0,98010,575000.0,2
1.5,3,3,1.5,7,1680,0,1680,1990,8000,26336,0,0,2012,0,0,98014,425000.0,2
1.0,2,3,1.0,6,1120,0,1120,1480,217800,217800,0,0,1976,0,0,98019,290000.0,2
1.5,2,3,2.0,7,980,0,980,1040,5000,5000,0,0,1922,2003,1,98014,134000.0,2
2.5,4,3,2.0,8,2860,0,2860,2650,14000,14564,0,0,1995,0,0,98019,645000.0,2
2.5,4,3,2.0,9,3600,0,3600,3410,155509,34412,0,0,2004,0,0,98010,760000.0,2
1.0,2,4,1.0,6,900,0,900,1190,7500,10000,0,0,1961,0,0,98014,252500.0,2
2.5,3,3,2.0,8,2180,0,2180,2540,4226,4607,0,0,2004,0,0,98011,450000.0,2
1.0,3,3,1.0,7,1300,0,1300,1300,6098,6849,0,0,2013,0,0,98014,155000.0,2
2.5,5,3,2.0,8,2570,0,2570,2890,9962,9075,0,0,2006,0,0,98019,492500.0,2
2.0,3,3,1.5,7,2350,0,2350,2270,266151,222156,0,0,1983,0,0,98014,510000.0,2
1.75,3,4,1.0,7,2160,0,2160,1820,22702,22687,0,0,1981,0,0,98019,260000.0,2
3.5,4,3,2.0,10,3060,820,3880,3180,8244,10947,0,0,2007,0,0,98019,620000.0,2
1.75,3,4,1.0,8,1300,1300,2600,1980,7668,13664,0,0,1968,0,0,98010,700000.0,2
2.5,4,3,2.0,8,2980,0,2980,2320,4074,4255,0,0,2011,0,0,98019,480000.0,2
1.75,3,3,1.0,8,1340,300,1640,2210,10123,10852,0,0,1977,0,0,98011,471000.0,2
2.5,3,3,2.0,8,1870,0,1870,2000,5449,7687,0,0,2003,0,0,98011,445830.0,2
3.0,3,3,2.0,9,2410,0,2410,2540,12183,9979,0,0,1988,0,0,98011,555000.0,2
3.25,3,3,2.5,8,2660,0,2660,1320,17852,11876,0,0,2014,0,0,98010,379000.0,2
2.5,5,3,1.0,8,2990,100,3090,2560,23265,18773,0,0,1957,0,0,98011,458000.0,2
2.0,4,3,1.0,7,1120,450,1570,1570,11200,11200,0,0,1959,0,0,98011,342000.0,2
2.0,2,3,1.0,9,2260,0,2260,2260,9604,10747,0,0,1990,0,0,98011,551000.0,2
2.25,4,4,1.5,7,2350,0,2350,1930,7210,7519,0,0,1972,0,0,98011,500000.0,2
1.5,4,3,1.0,7,1470,0,1470,1810,70800,72337,0,0,1976,0,0,98010,325000.0,2
2.5,4,3,2.0,8,2040,0,2040,2410,21781,21781,0,0,1994,0,0,98014,471000.0,2
1.75,4,3,1.0,7,1010,640,1650,1840,7276,8550,0,0,1977,0,0,98011,260000.0,2
1.75,2,4,1.5,6,1050,0,1050,1230,9800,12726,0,0,1975,0,0,98019,175000.0,2
2.5,4,3,2.0,9,2820,0,2820,3330,25995,27653,0,0,1998,0,0,98010,545000.0,2
2.5,4,3,1.0,8,2430,0,2430,2200,44001,46924,0,0,1994,0,0,98019,570000.0,2
2.5,4,3,1.0,8,1670,1030,2700,2470,9700,9228,0,0,1978,0,0,98011,480000.0,2
2.5,4,3,2.0,10,4290,0,4290,3370,175421,63162,0,0,2004,0,0,98010,792500.0,2
2.0,3,3,1.0,9,1700,1160,2860,1460,24046,13648,0,0,1985,0,0,98019,289275.0,2
2.5,3,3,2.0,8,1630,0,1630,1700,11592,8850,0,0,1987,0,0,98011,360400.0,2
2.5,4,3,2.0,7,3040,0,3040,2670,20682,9742,0,0,2000,0,0,98019,468000.0,2
1.75,3,3,1.5,8,1720,0,1720,1410,5000,8300,0,0,1932,2009,1,98019,420000.0,2
2.5,4,3,2.0,9,2730,0,2730,2730,12261,10872,0,0,1991,0,0,98011,612500.0,2
2.75,3,3,2.0,9,2990,0,2990,2590,207781,218671,0,0,2000,0,0,98014,785000.0,2
1.75,5,3,2.0,7,1930,0,1930,1710,501376,87120,0,0,1930,0,0,98014,800000.0,2
2.5,3,3,2.0,7,1690,410,2100,1970,3574,2962,0,0,2005,0,0,98019,350000.0,2
2.5,3,3,2.0,8,2810,0,2810,2540,4607,4871,0,0,2004,0,0,98011,533000.0,2
2.5,3,3,2.0,8,2390,0,2390,1850,15084,17494,0,0,2000,0,0,98010,790000.0,2
1.5,2,4,1.0,8,1570,1160,2730,1450,19877,19509,0,0,1976,0,0,98019,460000.0,2
2.75,4,3,1.0,8,1670,640,2310,2600,7350,6077,0,0,1989,0,0,98011,470000.0,2
2.5,3,3,2.0,8,1800,0,1800,2450,14036,14025,0,0,1993,0,0,98019,425000.0,2
2.5,3,3,2.0,8,1860,0,1860,2450,21876,21876,0,0,1992,0,0,98014,350000.0,2
1.75,3,3,1.0,7,1980,470,2450,1790,15001,15323,0,0,1989,0,0,98014,399950.0,2
1.5,3,4,1.0,7,1200,0,1200,1550,8560,7800,0,0,1975,0,0,98011,370900.0,2
0.75,1,2,1.0,4,430,0,430,1200,5050,7500,0,0,1912,0,0,98014,80000.0,2
2.5,3,3,1.0,8,3360,0,3360,2650,218235,220849,0,0,1989,0,0,98014,590000.0,2
2.25,4,3,2.0,8,2330,0,2330,1910,19436,10055,0,0,1987,0,0,98011,527000.0,2
1.75,3,3,2.0,7,1430,0,1430,1560,10816,10816,0,0,1994,0,0,98010,185000.0,2
2.25,3,3,1.0,7,1260,390,1650,1760,7800,8268,0,0,1969,0,0,98011,385000.0,2
2.5,4,3,2.0,7,3040,0,3040,2490,12522,9742,0,0,2000,0,0,98019,454000.0,2
2.5,3,3,2.0,8,1860,0,1860,2110,3730,4509,0,0,2012,0,0,98019,309620.0,2
2.5,4,4,2.0,8,2300,0,2300,2640,22445,21886,0,0,1992,0,0,98014,498000.0,2
2.75,3,3,2.0,7,1580,0,1580,1770,4007,3799,0,0,2001,0,0,98019,325000.0,2
2.5,4,3,1.0,7,1200,880,2080,1920,7966,7500,0,0,1970,0,0,98011,480000.0,2
1.0,1,3,1.5,6,920,0,920,2260,8282,14025,0,0,1944,1980,1,98011,310000.0,2
2.75,4,3,1.0,7,1510,600,2110,1660,8751,10295,0,0,1962,0,0,98011,435000.0,2
2.5,4,3,2.0,9,2980,0,2980,2920,10459,7700,0,0,2001,0,0,98019,565000.0,2
2.25,3,3,1.0,7,1280,320,1600,1600,7620,8215,0,0,1987,0,0,98011,370000.0,2
3.0,2,3,1.0,8,2560,0,2560,1620,982278,40946,0,0,2004,0,0,98014,790000.0,2
2.5,3,3,2.0,9,2600,0,2600,2660,7465,7683,0,0,1988,0,0,98011,571000.0,2
2.75,3,3,1.0,7,1350,1250,2600,2260,12860,12954,0,0,1965,0,0,98014,430000.0,2
2.5,6,3,2.0,8,3210,400,3610,2210,12033,8577,0,0,1970,0,0,98011,610000.0,2
2.5,3,3,2.0,8,2120,0,2120,2000,4512,4553,0,0,1988,0,0,98011,475226.0,2
1.0,3,3,1.0,5,1340,0,1340,1800,306848,128066,0,0,1953,0,0,98019,210000.0,2
2.5,3,3,2.0,9,2800,0,2800,2580,10603,10603,0,0,2001,0,0,98011,550000.0,2
2.5,5,5,1.0,7,1600,810,2410,2410,8960,11514,0,0,1978,0,0,98011,560000.0,2
2.25,3,3,1.0,7,2280,0,2280,2280,200811,206038,0,0,1978,0,0,98014,410000.0,2
1.75,3,4,1.0,7,1850,0,1850,2110,26445,23280,0,0,1962,1977,1,98010,475000.0,2
2.5,3,3,2.0,9,2830,0,2830,3557,9972,9159,0,0,2006,0,0,98019,539000.0,2
2.5,3,3,2.0,8,2150,0,2150,2140,4332,4332,0,0,2013,0,0,98019,410000.0,2
2.5,4,3,2.0,9,2690,0,2690,2840,32780,36555,0,0,1998,0,0,98014,620000.0,2
2.0,3,4,1.0,7,1470,0,1470,1440,10125,10125,0,0,1962,0,0,98011,395000.0,2
1.5,3,3,1.5,7,1810,0,1810,2480,349351,339332,0,0,2002,0,0,98010,430000.0,2
3.0,4,3,1.0,7,1200,730,1930,1930,3031,2611,0,0,2006,0,0,98019,330675.0,2
3.5,4,3,2.0,9,3080,0,3080,1830,118918,434728,0,0,2008,0,0,98019,637000.0,2
2.5,4,3,2.0,7,2390,0,2390,1900,9600,9603,0,0,1996,0,0,98010,314500.0,2
2.5,3,3,2.0,8,2190,0,2190,2400,17108,14040,0,0,1991,0,0,98019,463000.0,2
2.0,3,3,1.5,7,2090,0,2090,1890,42689,18276,0,0,1959,1998,1,98010,499000.0,2
1.0,3,3,1.0,6,1040,0,1040,1520,8128,7500,0,0,1983,0,0,98019,234000.0,2
3.25,3,3,2.0,10,3710,0,3710,1680,38509,25865,0,0,1998,0,0,98014,935000.0,2
2.25,4,4,2.0,8,2230,0,2230,2160,8440,9412,0,0,1968,0,0,98011,449000.0,2
2.5,3,3,2.0,7,1920,0,1920,2370,15260,15235,0,0,1990,0,0,98019,372000.0,2
1.75,2,3,1.5,7,1070,0,1070,970,9750,9750,0,0,1995,0,0,98014,241000.0,2
2.75,5,3,2.0,9,3360,0,3360,3360,12080,9724,0,0,2014,0,0,98011,769995.0,2
2.5,3,3,2.0,7,1670,420,2090,2090,3002,3163,0,0,2005,0,0,98019,352000.0,2
1.5,3,3,1.0,6,840,480,1320,1210,7560,7560,0,0,1983,0,0,98019,325000.0,2
2.5,5,3,2.0,8,2630,0,2630,2020,9216,4980,0,0,2003,0,0,98019,525000.0,2
1.75,3,5,1.5,7,1200,0,1200,1910,55321,54450,0,0,1977,0,0,98010,213000.0,2
2.5,3,3,1.5,7,2520,0,2520,2020,53143,56628,0,0,1988,0,0,98019,499500.0,2
2.5,3,3,2.0,7,1450,0,1450,2080,11480,87991,0,0,1990,0,0,98014,309000.0,2
2.0,2,3,2.0,9,2100,0,2100,1440,58488,59346,0,0,2005,0,0,98014,370000.0,2
2.5,3,3,2.0,8,1840,290,2130,2130,5088,5762,0,0,2011,0,0,98019,395000.0,2
1.5,4,3,1.0,6,1220,0,1220,1180,9600,9000,0,0,1980,0,0,98014,310000.0,2
1.75,3,3,1.0,7,1500,0,1500,1820,19113,18151,0,0,1984,0,0,98014,418000.0,2
2.5,3,3,2.0,9,2300,0,2300,2480,27566,16650,0,0,1995,0,0,98019,510000.0,2
2.5,3,3,2.0,8,1600,0,1600,1790,26977,27743,0,0,2005,0,0,98019,330000.0,2
1.0,2,3,1.0,6,1040,0,1040,1880,20524,38996,3,0,1949,1989,1,98014,154000.0,2
1.0,2,3,1.0,6,960,0,960,1830,223898,230868,0,0,1985,0,0,98014,365000.0,2
1.0,3,5,1.0,6,1360,0,1360,1890,13000,19650,0,0,1945,0,0,98010,630000.0,2
2.5,5,3,2.0,9,2990,0,2990,3150,15085,13076,0,0,2007,0,0,98011,625000.0,2
2.25,4,3,1.0,7,1370,600,1970,2390,15743,11336,0,0,1962,0,0,98011,405000.0,2
2.75,4,3,1.5,7,2200,0,2200,1710,122403,74487,0,0,1971,0,0,98014,522500.0,2
2.75,4,3,2.0,9,2250,0,2250,2450,14149,14027,0,0,1992,0,0,98019,499000.0,2
2.25,3,3,2.0,7,2020,0,2020,1850,21010,18151,0,0,1995,0,0,98014,420000.0,2
2.5,4,3,2.0,7,1820,0,1820,1820,3905,3863,0,0,2001,0,0,98019,330000.0,2
2.25,4,5,1.0,7,1340,850,2190,1560,6800,7611,0,0,1969,0,0,98011,411800.0,2
1.0,3,3,1.0,6,1010,0,1010,1180,10168,10318,0,0,1979,0,0,98014,300000.0,2
2.25,3,3,1.0,7,1440,430,1870,1870,9000,8640,0,0,1978,0,0,98011,425000.0,2
1.0,3,5,1.0,5,960,0,960,1330,10815,10815,0,0,1900,0,0,98010,199999.0,2
2.0,3,3,1.0,7,1050,0,1050,1130,10072,10087,0,0,1986,0,0,98019,300000.0,2
2.0,6,3,1.5,6,2720,120,2840,2330,228690,228690,0,0,1948,0,0,98019,640000.0,2
1.0,2,3,1.5,5,960,0,960,1940,87991,392040,0,0,1946,0,0,98014,180000.0,2
1.75,3,4,1.0,7,1340,0,1340,2250,196020,232230,0,0,1987,0,0,98010,340000.0,2
3.75,4,3,2.0,10,4030,660,4690,2890,207141,200527,0,0,2007,0,0,98019,1015000.0,2
1.0,3,3,1.0,7,1370,0,1370,1160,7500,7500,0,0,1960,0,0,98014,307000.0,2
2.5,3,3,2.0,8,3090,0,3090,2200,384634,292645,0,0,2007,0,0,98019,659000.0,2
1.0,4,4,1.0,6,1460,0,1460,1460,16638,16638,0,0,1975,0,0,98010,162000.0,2
2.75,3,3,2.0,8,2090,0,2090,2280,8354,6348,0,0,2012,0,0,98019,403000.0,2
1.0,3,4,1.0,6,1260,0,1260,1180,5000,7500,0,0,1968,0,0,98014,300000.0,2
1.75,3,3,1.0,7,1660,0,1660,1770,10000,10000,0,0,1972,0,0,98019,331292.0,2
2.5,4,3,2.0,9,1870,1070,2940,2940,156988,71002,2,0,1996,0,0,98014,503000.0,2
2.5,3,3,2.0,8,2280,0,2280,2430,6031,7200,0,0,2011,0,0,98019,415000.0,2
2.5,3,3,2.0,8,1870,0,1870,2040,5013,5555,0,0,2003,0,0,98011,458000.0,2
2.5,4,3,2.0,9,2610,0,2610,2630,7227,7421,0,0,2011,0,0,98010,390000.0,2
1.5,3,4,1.0,6,1390,0,1390,1390,12500,9000,0,0,1976,0,0,98014,225000.0,2
3.75,4,3,2.0,11,4133,0,4133,1970,361548,291416,0,0,2000,0,0,98019,979500.0,2
